trial,byte_idx,bit_idx,original_outcome,defended_outcome
6444,464,6,silent_wrong_output,integrity_check_abort
6446,363,3,silent_wrong_output,integrity_check_abort
6449,276,3,silent_wrong_output,integrity_check_abort
6453,93,1,silent_wrong_output,integrity_check_abort
6455,167,6,silent_wrong_output,integrity_check_abort
6458,299,6,silent_wrong_output,integrity_check_abort
6459,486,7,silent_wrong_output,integrity_check_abort
6461,392,4,silent_wrong_output,integrity_check_abort
6465,625,4,silent_wrong_output,integrity_check_abort
6469,696,7,silent_wrong_output,integrity_check_abort
6473,336,6,silent_wrong_output,integrity_check_abort
6474,233,7,silent_wrong_output,integrity_check_abort
6475,195,1,silent_wrong_output,integrity_check_abort
6477,81,3,silent_wrong_output,integrity_check_abort
6479,336,7,silent_wrong_output,integrity_check_abort
6484,628,2,silent_wrong_output,integrity_check_abort
6485,565,5,silent_wrong_output,integrity_check_abort
6486,285,0,silent_wrong_output,integrity_check_abort
6488,14,7,silent_wrong_output,integrity_check_abort
6492,711,4,silent_wrong_output,integrity_check_abort
6494,186,4,silent_wrong_output,integrity_check_abort
6495,758,3,silent_wrong_output,integrity_check_abort
6496,463,7,silent_wrong_output,integrity_check_abort
6498,590,6,silent_wrong_output,integrity_check_abort
6499,6,2,silent_wrong_output,integrity_check_abort
6501,673,3,silent_wrong_output,integrity_check_abort
6502,226,4,silent_wrong_output,integrity_check_abort
6505,329,1,silent_wrong_output,integrity_check_abort
6507,406,6,silent_wrong_output,integrity_check_abort
6510,51,2,silent_wrong_output,integrity_check_abort
6512,563,2,silent_wrong_output,integrity_check_abort
6513,20,3,silent_wrong_output,integrity_check_abort
6516,729,1,silent_wrong_output,integrity_check_abort
6518,635,7,silent_wrong_output,integrity_check_abort
6523,249,2,silent_wrong_output,integrity_check_abort
6525,568,7,silent_wrong_output,integrity_check_abort
6526,231,3,silent_wrong_output,integrity_check_abort
6527,128,4,silent_wrong_output,integrity_check_abort
6528,731,1,silent_wrong_output,integrity_check_abort
6531,531,0,silent_wrong_output,integrity_check_abort
6535,173,1,silent_wrong_output,integrity_check_abort
6536,262,3,silent_wrong_output,integrity_check_abort
6537,564,4,silent_wrong_output,integrity_check_abort
6543,293,1,silent_wrong_output,integrity_check_abort
6544,87,0,silent_wrong_output,integrity_check_abort
6545,103,7,silent_wrong_output,integrity_check_abort
6546,656,5,silent_wrong_output,integrity_check_abort
6548,414,3,silent_wrong_output,integrity_check_abort
6552,463,6,silent_wrong_output,integrity_check_abort
6555,187,5,silent_wrong_output,integrity_check_abort
6557,132,2,silent_wrong_output,integrity_check_abort
6558,406,5,silent_wrong_output,integrity_check_abort
6559,71,3,silent_wrong_output,integrity_check_abort
6561,48,3,silent_wrong_output,integrity_check_abort
6562,701,4,silent_wrong_output,integrity_check_abort
6569,659,4,silent_wrong_output,integrity_check_abort
6570,718,1,silent_wrong_output,integrity_check_abort
6571,32,5,silent_wrong_output,integrity_check_abort
6572,581,2,silent_wrong_output,integrity_check_abort
6573,429,5,silent_wrong_output,integrity_check_abort
6574,210,4,silent_wrong_output,integrity_check_abort
6576,333,5,silent_wrong_output,integrity_check_abort
6578,378,3,silent_wrong_output,integrity_check_abort
6579,307,4,silent_wrong_output,integrity_check_abort
6581,351,4,silent_wrong_output,integrity_check_abort
6583,184,0,silent_wrong_output,integrity_check_abort
6584,484,0,silent_wrong_output,integrity_check_abort
6585,33,3,silent_wrong_output,integrity_check_abort
6589,67,0,silent_wrong_output,integrity_check_abort
6594,239,4,silent_wrong_output,integrity_check_abort
6596,767,0,silent_wrong_output,integrity_check_abort
6597,729,0,silent_wrong_output,integrity_check_abort
6598,409,4,silent_wrong_output,integrity_check_abort
6600,540,3,silent_wrong_output,integrity_check_abort
6602,479,2,silent_wrong_output,integrity_check_abort
6603,742,5,silent_wrong_output,integrity_check_abort
6604,3,2,silent_wrong_output,integrity_check_abort
6605,676,1,silent_wrong_output,integrity_check_abort
6607,572,5,silent_wrong_output,integrity_check_abort
6608,237,3,silent_wrong_output,integrity_check_abort
6613,519,5,silent_wrong_output,integrity_check_abort
6617,670,6,silent_wrong_output,integrity_check_abort
6621,454,7,silent_wrong_output,integrity_check_abort
6624,639,5,silent_wrong_output,integrity_check_abort
6627,379,3,silent_wrong_output,integrity_check_abort
6628,743,4,silent_wrong_output,integrity_check_abort
6630,205,4,silent_wrong_output,integrity_check_abort
6631,70,6,silent_wrong_output,integrity_check_abort
6632,295,6,silent_wrong_output,integrity_check_abort
6633,567,0,silent_wrong_output,integrity_check_abort
6636,274,0,silent_wrong_output,integrity_check_abort
6637,643,3,silent_wrong_output,integrity_check_abort
6638,751,7,silent_wrong_output,integrity_check_abort
6640,613,2,silent_wrong_output,integrity_check_abort
6643,519,7,silent_wrong_output,integrity_check_abort
6645,395,5,silent_wrong_output,integrity_check_abort
6646,216,4,silent_wrong_output,integrity_check_abort
6647,72,3,silent_wrong_output,integrity_check_abort
6649,687,6,silent_wrong_output,integrity_check_abort
6653,167,1,silent_wrong_output,integrity_check_abort
6657,185,3,silent_wrong_output,integrity_check_abort
6658,505,6,silent_wrong_output,integrity_check_abort
6660,416,0,silent_wrong_output,integrity_check_abort
6663,72,7,silent_wrong_output,integrity_check_abort
6665,521,7,silent_wrong_output,integrity_check_abort
6666,665,2,silent_wrong_output,integrity_check_abort
6667,333,7,silent_wrong_output,integrity_check_abort
6668,257,2,silent_wrong_output,integrity_check_abort
6669,274,3,silent_wrong_output,integrity_check_abort
6670,257,5,silent_wrong_output,integrity_check_abort
6673,77,1,silent_wrong_output,integrity_check_abort
6676,101,3,silent_wrong_output,integrity_check_abort
6677,563,2,silent_wrong_output,integrity_check_abort
6683,710,1,silent_wrong_output,integrity_check_abort
6685,96,7,silent_wrong_output,integrity_check_abort
6687,622,4,silent_wrong_output,integrity_check_abort
6690,331,7,silent_wrong_output,integrity_check_abort
6691,236,3,silent_wrong_output,integrity_check_abort
6692,690,2,silent_wrong_output,integrity_check_abort
6693,553,6,silent_wrong_output,integrity_check_abort
6694,679,1,silent_wrong_output,integrity_check_abort
6698,261,3,silent_wrong_output,integrity_check_abort
6699,752,5,silent_wrong_output,integrity_check_abort
6700,179,4,silent_wrong_output,integrity_check_abort
6702,141,4,silent_wrong_output,integrity_check_abort
6703,349,4,silent_wrong_output,integrity_check_abort
6705,754,0,silent_wrong_output,integrity_check_abort
6708,489,3,silent_wrong_output,integrity_check_abort
6710,756,1,silent_wrong_output,integrity_check_abort
6712,291,4,silent_wrong_output,integrity_check_abort
6713,751,5,silent_wrong_output,integrity_check_abort
6715,641,6,silent_wrong_output,integrity_check_abort
6716,522,1,silent_wrong_output,integrity_check_abort
6717,493,0,silent_wrong_output,integrity_check_abort
6722,509,3,silent_wrong_output,integrity_check_abort
6723,336,6,silent_wrong_output,integrity_check_abort
6727,581,0,silent_wrong_output,integrity_check_abort
6728,13,6,silent_wrong_output,integrity_check_abort
6730,520,7,silent_wrong_output,integrity_check_abort
6734,111,4,silent_wrong_output,integrity_check_abort
6736,358,3,silent_wrong_output,integrity_check_abort
6737,615,2,silent_wrong_output,integrity_check_abort
6740,405,3,silent_wrong_output,integrity_check_abort
6741,516,2,silent_wrong_output,integrity_check_abort
6743,425,2,silent_wrong_output,integrity_check_abort
6744,125,5,silent_wrong_output,integrity_check_abort
6746,527,0,silent_wrong_output,integrity_check_abort
6749,110,1,silent_wrong_output,integrity_check_abort
6750,717,5,silent_wrong_output,integrity_check_abort
6751,535,3,silent_wrong_output,integrity_check_abort
6753,677,1,silent_wrong_output,integrity_check_abort
6754,155,7,silent_wrong_output,integrity_check_abort
6755,328,6,silent_wrong_output,integrity_check_abort
6757,423,2,silent_wrong_output,integrity_check_abort
6758,623,0,silent_wrong_output,integrity_check_abort
6767,47,5,silent_wrong_output,integrity_check_abort
6768,392,0,silent_wrong_output,integrity_check_abort
6769,446,0,silent_wrong_output,integrity_check_abort
6770,761,4,silent_wrong_output,integrity_check_abort
6771,203,2,silent_wrong_output,integrity_check_abort
6772,543,3,silent_wrong_output,integrity_check_abort
6780,754,7,silent_wrong_output,integrity_check_abort
6782,265,7,silent_wrong_output,integrity_check_abort
6783,433,2,silent_wrong_output,integrity_check_abort
6786,282,7,silent_wrong_output,integrity_check_abort
6787,367,6,silent_wrong_output,integrity_check_abort
6791,597,6,silent_wrong_output,integrity_check_abort
6792,367,1,silent_wrong_output,integrity_check_abort
6793,102,7,silent_wrong_output,integrity_check_abort
6797,35,3,silent_wrong_output,integrity_check_abort
6799,610,6,silent_wrong_output,integrity_check_abort
6800,667,4,silent_wrong_output,integrity_check_abort
6803,463,4,silent_wrong_output,integrity_check_abort
6806,404,7,silent_wrong_output,integrity_check_abort
6807,100,0,silent_wrong_output,integrity_check_abort
6808,474,1,silent_wrong_output,integrity_check_abort
6811,563,2,silent_wrong_output,integrity_check_abort
6815,485,6,silent_wrong_output,integrity_check_abort
6816,476,7,silent_wrong_output,integrity_check_abort
6817,675,6,silent_wrong_output,integrity_check_abort
6821,96,6,silent_wrong_output,integrity_check_abort
6822,22,6,silent_wrong_output,integrity_check_abort
6825,315,0,silent_wrong_output,integrity_check_abort
6829,419,1,silent_wrong_output,integrity_check_abort
6833,142,4,silent_wrong_output,integrity_check_abort
6835,462,0,silent_wrong_output,integrity_check_abort
6836,673,2,silent_wrong_output,integrity_check_abort
6838,696,4,silent_wrong_output,integrity_check_abort
6839,717,4,silent_wrong_output,integrity_check_abort
6840,212,4,silent_wrong_output,integrity_check_abort
6843,378,1,silent_wrong_output,integrity_check_abort
6850,61,2,silent_wrong_output,integrity_check_abort
6851,541,6,silent_wrong_output,integrity_check_abort
6852,333,2,silent_wrong_output,integrity_check_abort
6853,660,5,silent_wrong_output,integrity_check_abort
6854,397,4,silent_wrong_output,integrity_check_abort
6855,197,6,silent_wrong_output,integrity_check_abort
6857,643,6,silent_wrong_output,integrity_check_abort
6858,663,4,silent_wrong_output,integrity_check_abort
6859,755,4,silent_wrong_output,integrity_check_abort
6864,172,3,silent_wrong_output,integrity_check_abort
6867,709,4,silent_wrong_output,integrity_check_abort
6868,206,4,silent_wrong_output,integrity_check_abort
6870,280,7,silent_wrong_output,integrity_check_abort
6871,615,4,silent_wrong_output,integrity_check_abort
6872,498,4,silent_wrong_output,integrity_check_abort
6873,737,0,silent_wrong_output,integrity_check_abort
6874,534,4,silent_wrong_output,integrity_check_abort
6876,37,5,silent_wrong_output,integrity_check_abort
6878,643,5,silent_wrong_output,integrity_check_abort
6880,454,0,silent_wrong_output,integrity_check_abort
6881,546,0,silent_wrong_output,integrity_check_abort
6886,217,1,silent_wrong_output,integrity_check_abort
6889,252,6,silent_wrong_output,integrity_check_abort
6890,618,5,silent_wrong_output,integrity_check_abort
6891,277,3,silent_wrong_output,integrity_check_abort
6894,22,1,silent_wrong_output,integrity_check_abort
6895,407,7,silent_wrong_output,integrity_check_abort
6896,587,4,silent_wrong_output,integrity_check_abort
6898,300,0,silent_wrong_output,integrity_check_abort
6901,105,1,silent_wrong_output,integrity_check_abort
6905,163,2,silent_wrong_output,integrity_check_abort
6908,205,3,silent_wrong_output,integrity_check_abort
6909,552,2,silent_wrong_output,integrity_check_abort
6911,583,6,silent_wrong_output,integrity_check_abort
6915,273,6,silent_wrong_output,integrity_check_abort
6920,710,3,silent_wrong_output,integrity_check_abort
6921,7,2,silent_wrong_output,integrity_check_abort
6924,729,0,silent_wrong_output,integrity_check_abort
6926,581,4,silent_wrong_output,integrity_check_abort
6928,720,0,silent_wrong_output,integrity_check_abort
6930,638,7,silent_wrong_output,integrity_check_abort
6932,291,5,silent_wrong_output,integrity_check_abort
6933,278,6,silent_wrong_output,integrity_check_abort
6934,33,5,silent_wrong_output,integrity_check_abort
6935,26,0,silent_wrong_output,integrity_check_abort
6936,178,6,silent_wrong_output,integrity_check_abort
6937,760,2,silent_wrong_output,integrity_check_abort
6939,667,7,silent_wrong_output,integrity_check_abort
6941,236,1,silent_wrong_output,integrity_check_abort
6947,588,4,silent_wrong_output,integrity_check_abort
6952,690,0,silent_wrong_output,integrity_check_abort
6954,282,2,silent_wrong_output,integrity_check_abort
6960,313,4,silent_wrong_output,integrity_check_abort
6961,334,1,silent_wrong_output,integrity_check_abort
6962,710,6,silent_wrong_output,integrity_check_abort
6963,132,2,silent_wrong_output,integrity_check_abort
6964,479,2,silent_wrong_output,integrity_check_abort
6965,654,6,silent_wrong_output,integrity_check_abort
6966,192,6,silent_wrong_output,integrity_check_abort
6967,175,3,silent_wrong_output,integrity_check_abort
6971,546,2,silent_wrong_output,integrity_check_abort
6972,22,5,silent_wrong_output,integrity_check_abort
6973,745,1,silent_wrong_output,integrity_check_abort
6974,125,5,silent_wrong_output,integrity_check_abort
6976,443,2,silent_wrong_output,integrity_check_abort
6977,587,3,silent_wrong_output,integrity_check_abort
6978,235,1,silent_wrong_output,integrity_check_abort
6988,225,3,silent_wrong_output,integrity_check_abort
6990,498,5,silent_wrong_output,integrity_check_abort
6992,104,7,silent_wrong_output,integrity_check_abort
6993,696,0,silent_wrong_output,integrity_check_abort
6994,697,7,silent_wrong_output,integrity_check_abort
6997,384,7,silent_wrong_output,integrity_check_abort
6998,441,5,silent_wrong_output,integrity_check_abort
7005,402,7,silent_wrong_output,integrity_check_abort
7006,19,5,silent_wrong_output,integrity_check_abort
7007,673,6,silent_wrong_output,integrity_check_abort
7009,361,3,silent_wrong_output,integrity_check_abort
7010,587,2,silent_wrong_output,integrity_check_abort
7015,153,6,silent_wrong_output,integrity_check_abort
7017,226,2,silent_wrong_output,integrity_check_abort
7019,38,4,silent_wrong_output,integrity_check_abort
7022,372,0,silent_wrong_output,integrity_check_abort
7026,265,6,silent_wrong_output,integrity_check_abort
7027,435,2,silent_wrong_output,integrity_check_abort
7030,324,0,silent_wrong_output,integrity_check_abort
7031,655,2,silent_wrong_output,integrity_check_abort
