trial,aggressor_count,victim_offset,row_size_bytes,frr_pqc,frr_dnn
5653,2,2,4096,0.0,0.03125
5654,1,-1,4096,0.0,0.015625
5655,1,-2,1024,0.0,0.00390625
5656,8,-1,2048,0.0,0.0625
5657,8,2,4096,0.0,0.125
5658,4,1,2048,0.0,0.03125
5659,4,-2,1024,0.24754901960784315,0.015625
5660,1,-2,2048,0.0,0.0078125
5661,1,2,2048,0.0,0.0078125
5662,8,-1,4096,0.0,0.109375
5663,2,1,2048,0.0,0.015625
5664,4,-1,1024,0.0,0.015625
5665,2,-2,1024,0.6274509803921569,0.0078125
5666,1,-1,1024,0.0,0.00390625
5667,8,1,1024,0.0,0.03125
5668,8,-1,4096,0.0,0.125
5669,4,1,1024,0.2536764705882353,0.015625
5670,2,-1,2048,0.0,0.015625
5671,4,-1,1024,0.0,0.015625
5672,8,-1,2048,0.0,0.0625
5673,4,-1,4096,0.0,0.046875
5674,2,-1,2048,0.0,0.015625
5675,2,1,1024,0.0,0.0078125
5676,4,-1,4096,0.0,0.0625
5677,2,1,2048,0.0,0.015625
5678,4,-1,1024,0.0,0.015625
5679,1,-1,4096,0.0,0.015625
5680,1,2,4096,0.0,0.015625
5681,8,2,2048,0.13051470588235295,0.0625
5682,2,-1,1024,0.0,0.0078125
5683,2,-1,2048,0.0,0.015625
5684,4,1,2048,0.0,0.03125
5685,2,-2,4096,0.0,0.03125
5686,8,-1,4096,1.0,0.125
5687,1,1,1024,0.0,0.00390625
5688,8,1,2048,0.0,0.0546875
5689,1,-2,1024,0.0,0.00390625
5690,2,-2,2048,0.0,0.015625
5691,4,-1,2048,0.6709558823529411,0.03125
5692,8,-2,2048,0.0,0.0625
5693,1,1,2048,0.0,0.0078125
5694,4,2,2048,0.0,0.03125
5695,1,-1,4096,0.0,0.015625
5696,1,-1,2048,0.0,0.0078125
5697,8,-2,1024,0.0,0.03125
5698,4,-2,4096,0.0,0.046875
5699,2,1,2048,0.0,0.015625
5700,4,-1,4096,0.0,0.0625
5701,2,1,4096,1.0,0.03125
5702,2,1,1024,0.0,0.0078125
5703,2,2,4096,0.0,0.03125
5704,2,-2,4096,0.0,0.03125
5705,8,1,1024,0.0,0.03125
5706,2,2,1024,0.0,0.0078125
5707,2,-1,1024,0.0,0.0078125
5708,4,-2,4096,0.0,0.0625
5709,8,-1,4096,1.0,0.109375
5710,2,2,1024,0.0,0.0078125
5711,8,2,2048,0.0,0.0625
5712,2,-1,1024,0.6274509803921569,0.0078125
5713,4,-2,1024,0.0,0.015625
5714,8,-1,1024,0.0,0.03125
5715,2,-2,1024,0.0,0.0078125
5716,1,1,4096,0.0,0.015625
5717,4,2,4096,0.0,0.0625
5718,1,-2,1024,0.0,0.00390625
5719,2,1,2048,0.0,0.015625
5720,8,2,1024,0.0,0.03125
5721,2,1,2048,0.0,0.015625
5722,4,2,4096,0.0,0.046875
5723,4,-2,4096,0.0,0.046875
5724,1,1,4096,0.0,0.015625
5725,2,-2,1024,0.0,0.0078125
5726,4,2,1024,0.0,0.015625
5727,1,-1,1024,0.0,0.00390625
5728,2,-2,1024,0.0,0.0078125
5729,2,1,2048,0.0,0.015625
5730,8,1,2048,0.0,0.0625
5731,1,-1,4096,0.0,0.015625
5732,8,-1,1024,0.0,0.02734375
5733,2,-2,1024,0.0,0.0078125
5734,4,2,4096,0.0,0.0625
5735,4,-2,4096,0.0,0.0625
5736,2,2,2048,0.0,0.015625
5737,8,1,1024,0.0,0.03125
5738,1,1,2048,0.0,0.0078125
5739,1,1,1024,0.0,0.00390625
5740,8,2,2048,1.0,0.0625
5741,4,-2,4096,0.0,0.0625
5742,8,2,1024,0.0,0.03125
5743,2,-2,1024,0.0,0.0078125
5744,1,2,4096,0.0,0.015625
5745,1,-1,1024,0.0,0.00390625
5746,2,2,4096,0.0,0.03125
5747,1,-2,4096,0.0,0.015625
5748,8,-1,2048,0.0,0.046875
5749,1,1,2048,0.0,0.0078125
5750,8,2,2048,0.0,0.0625
5751,1,-2,2048,0.0,0.0078125
5752,1,-2,4096,0.0,0.015625
5753,2,1,4096,0.0,0.03125
5754,1,-2,1024,0.0,0.00390625
5755,2,2,1024,0.0,0.0078125
5756,2,-2,2048,0.0,0.015625
5757,4,2,2048,0.0,0.03125
5758,4,1,4096,0.04963235294117647,0.0625
5759,1,2,1024,0.0,0.00390625
5760,1,-2,2048,0.0,0.0078125
5761,1,-1,1024,0.0,0.00390625
5762,1,-1,2048,0.0,0.0078125
5763,1,-2,4096,0.0,0.015625
5764,2,-2,1024,0.0,0.0078125
5765,4,-1,1024,0.0,0.015625
5766,2,1,2048,0.0,0.015625
5767,2,1,4096,0.0,0.03125
5768,2,-2,2048,0.0,0.015625
5769,4,-2,4096,0.0,0.0625
5770,2,1,1024,0.0,0.0078125
5771,1,-1,4096,0.0,0.015625
5772,2,2,1024,0.0,0.0078125
5773,1,-1,1024,0.0,0.00390625
5774,2,-1,2048,0.0,0.015625
5775,8,-2,1024,0.0,0.03125
5776,2,-1,4096,0.0,0.03125
5777,1,1,4096,0.0,0.015625
5778,4,-1,2048,0.0,0.03125
5779,1,1,2048,0.0,0.0078125
5780,1,-2,4096,0.0,0.015625
5781,1,1,4096,0.0,0.015625
5782,8,-1,2048,0.0,0.0625
5783,8,2,4096,0.0,0.109375
5784,4,-1,1024,0.0,0.015625
5785,4,-2,1024,0.49754901960784315,0.01171875
5786,4,1,1024,0.0,0.015625
5787,4,-2,1024,0.0,0.015625
5788,4,2,1024,0.0,0.015625
5789,8,-1,2048,0.0,0.0625
5790,4,2,4096,0.0,0.0625
5791,1,1,2048,0.0,0.0078125
5792,2,-1,2048,0.0,0.015625
5793,8,1,1024,0.0,0.03125
5794,2,-2,1024,0.0,0.0078125
5795,1,-2,2048,0.0,0.0078125
5796,8,2,1024,0.0,0.03125
5797,4,2,4096,0.0,0.0625
5798,4,2,2048,0.0,0.03125
5799,2,-1,2048,0.0,0.015625
5800,1,-1,1024,0.0,0.00390625
5801,2,-1,1024,0.0,0.0078125
5802,2,1,1024,0.0,0.0078125
5803,8,1,4096,0.0,0.125
5804,2,2,2048,0.0,0.015625
5805,1,2,4096,0.0,0.015625
5806,2,-1,2048,0.0,0.015625
5807,8,1,4096,0.0,0.125
5808,2,1,4096,0.0,0.03125
5809,2,2,1024,0.0,0.0078125
5810,4,-1,1024,0.0,0.015625
5811,4,-2,4096,1.0,0.046875
5812,2,-1,1024,0.0,0.0078125
5813,8,1,4096,0.0,0.125
5814,4,2,2048,0.0,0.03125
5815,1,2,4096,0.0,0.015625
5816,2,-2,1024,0.0,0.0078125
5817,8,1,1024,0.0,0.03125
5818,2,-2,2048,0.0,0.015625
5819,4,-1,1024,0.0,0.015625
5820,4,2,1024,0.0,0.015625
5821,4,2,2048,0.0,0.03125
5822,8,-2,1024,0.0,0.03125
5823,1,-2,1024,0.0,0.00390625
5824,4,1,4096,1.0,0.0625
5825,4,-1,1024,0.0,0.015625
5826,1,-1,4096,0.0,0.015625
5827,4,2,4096,0.0,0.046875
5828,1,2,4096,0.0,0.015625
5829,2,2,1024,0.0,0.0078125
5830,2,2,1024,0.0,0.0078125
5831,1,2,4096,0.0,0.015625
5832,8,1,1024,0.0,0.03125
5833,1,2,2048,0.0,0.0078125
5834,2,1,2048,0.0,0.015625
5835,8,-2,4096,0.0,0.125
5836,8,2,4096,0.0,0.09375
5837,1,2,1024,0.0,0.00390625
5838,2,-1,2048,0.0,0.015625
5839,4,-1,2048,0.0,0.03125
5840,8,1,4096,1.0,0.125
5841,8,1,2048,0.0,0.0546875
5842,4,1,1024,0.3002450980392157,0.015625
5843,1,-1,4096,1.0,0.015625
5844,8,2,2048,0.0,0.0546875
5845,1,2,1024,0.0,0.00390625
5846,1,2,1024,0.0,0.00390625
5847,4,1,1024,0.0,0.015625
5848,4,-2,4096,1.0,0.0625
5849,1,2,4096,0.0,0.015625
5850,1,-2,2048,0.0,0.0
5851,4,-2,1024,0.0,0.015625
5852,2,-1,4096,0.0,0.03125
5853,4,-2,2048,0.0,0.0234375
5854,2,1,2048,0.0,0.015625
5855,4,-1,1024,0.0,0.015625
5856,2,-2,4096,0.0,0.03125
5857,2,-2,1024,0.2708333333333333,0.0078125
5858,2,-2,2048,0.0,0.015625
5859,4,1,2048,0.0,0.03125
5860,4,2,2048,0.0,0.03125
5861,4,-1,2048,0.0,0.0234375
5862,4,-2,2048,0.0,0.0234375
5863,1,1,2048,0.0,0.0078125
5864,8,2,2048,0.0,0.0625
5865,4,-2,2048,0.0,0.03125
5866,4,2,4096,0.0,0.0625
5867,8,-2,4096,0.0,0.125
5868,8,-1,1024,0.0,0.03125
5869,4,1,4096,0.0,0.046875
5870,8,-2,1024,0.0,0.03125
5871,2,-1,1024,0.0,0.0078125
5872,4,-2,2048,0.0,0.03125
5873,2,-2,1024,0.0,0.0078125
5874,4,2,2048,0.0,0.03125
5875,1,-2,1024,0.0,0.00390625
5876,8,-2,2048,0.0,0.0625
5877,1,-2,4096,0.0,0.015625
5878,4,-2,4096,1.0,0.046875
5879,1,1,2048,0.0,0.0078125
5880,1,2,1024,0.0,0.00390625
5881,8,-2,4096,0.0,0.125
5882,8,1,1024,0.0,0.02734375
5883,1,-1,2048,0.0,0.0078125
5884,1,-2,1024,0.0,0.00390625
5885,8,1,2048,0.26409313725490197,0.0625
5886,8,-2,1024,0.0,0.03125
5887,1,1,4096,0.0,0.015625
5888,4,1,1024,0.0,0.015625
5889,2,1,2048,0.0,0.015625
5890,4,-2,2048,0.0,0.03125
5891,2,-1,2048,0.0,0.015625
5892,1,1,2048,0.0,0.0078125
5893,2,2,1024,0.0,0.0078125
5894,4,-2,4096,0.0,0.046875
5895,8,-1,2048,0.0,0.0625
5896,1,2,1024,0.0,0.00390625
5897,8,-1,1024,0.0,0.02734375
5898,4,-1,2048,0.0,0.03125
5899,8,2,4096,0.35661764705882354,0.109375
5900,8,2,4096,0.0,0.109375
5901,1,1,2048,0.0,0.0078125
5902,1,1,2048,0.0,0.0078125
5903,8,1,1024,0.0,0.02734375
5904,1,-1,2048,0.0,0.0078125
5905,1,2,1024,0.0,0.00390625
5906,2,-2,4096,0.0,0.03125
5907,8,-2,2048,0.0,0.0625
5908,8,1,1024,0.0,0.03125
5909,4,2,4096,0.0,0.0625
5910,1,2,4096,0.0,0.015625
5911,2,1,1024,0.0,0.0078125
5912,4,-1,1024,0.0,0.015625
5913,1,-1,1024,0.0,0.00390625
5914,4,-1,2048,0.0,0.03125
5915,1,-1,2048,0.0,0.0078125
5916,2,-1,4096,0.0,0.03125
5917,1,-2,4096,0.0,0.015625
5918,4,-1,4096,0.0,0.0625
5919,8,2,4096,0.0,0.109375
5920,1,1,1024,0.0,0.00390625
5921,8,-2,1024,0.0,0.03125
5922,4,-1,4096,0.0,0.0625
5923,8,-1,2048,0.0,0.0625
5924,8,-1,1024,0.0,0.03125
5925,1,1,4096,0.0,0.015625
5926,4,2,1024,0.0,0.015625
5927,4,1,4096,0.0,0.0625
5928,1,-1,4096,0.0,0.015625
5929,2,-2,2048,0.0,0.015625
5930,8,-2,2048,0.16727941176470587,0.0546875
5931,4,2,4096,0.0,0.0625
5932,2,1,4096,0.0,0.03125
5933,2,1,2048,0.0,0.015625
5934,8,1,1024,0.0,0.03125
5935,2,2,1024,0.0,0.0078125
5936,1,2,2048,0.0,0.0078125
5937,4,-2,1024,0.0,0.01171875
5938,8,-1,4096,0.4178921568627451,0.125
5939,1,-2,2048,0.0,0.0078125
5940,2,-1,4096,0.0,0.03125
5941,2,1,1024,0.0,0.0078125
5942,1,-2,1024,0.0,0.00390625
5943,4,-2,2048,0.0,0.03125
5944,2,-1,1024,0.0,0.0078125
5945,1,1,4096,0.0,0.015625
5946,2,1,2048,0.0,0.015625
5947,8,-2,4096,0.0,0.109375
5948,8,-2,4096,0.0,0.109375
5949,4,2,1024,0.0,0.015625
5950,2,1,4096,0.0,0.03125
5951,8,2,1024,0.45955882352941174,0.03125
5952,1,2,4096,0.0,0.015625
5953,4,2,4096,0.0,0.0625
5954,4,1,4096,0.0,0.0625
5955,4,2,2048,0.0,0.0234375
5956,1,-1,1024,0.0,0.00390625
5957,4,2,1024,0.0,0.015625
5958,4,-1,1024,0.0,0.015625
5959,8,-1,4096,0.0,0.109375
5960,1,1,2048,0.0,0.0078125
5961,4,-1,1024,0.0,0.015625
5962,8,-2,1024,0.0,0.03125
5963,2,2,1024,0.0,0.0078125
5964,4,-1,1024,0.0,0.015625
5965,1,2,4096,0.0,0.015625
5966,4,-1,4096,0.0,0.0625
5967,4,2,2048,0.0,0.03125
5968,1,1,4096,0.0,0.015625
5969,1,2,2048,0.0,0.0078125
5970,4,2,1024,0.0,0.015625
5971,1,-2,4096,0.0,0.015625
5972,2,2,1024,0.0,0.0078125
5973,1,2,4096,0.0,0.015625
5974,8,1,4096,0.0,0.125
5975,4,2,1024,0.0,0.015625
5976,8,2,1024,0.0,0.03125
5977,1,1,2048,0.0,0.0078125
5978,1,-1,4096,0.0,0.015625
5979,4,2,1024,0.0,0.015625
5980,4,-2,4096,0.0,0.0625
5981,8,1,2048,0.0,0.0625
5982,8,2,4096,0.0,0.109375
5983,8,2,2048,0.0,0.0625
5984,1,-1,2048,0.0,0.0078125
5985,2,-2,2048,0.0,0.015625
5986,8,-1,1024,0.0,0.03125
5987,4,2,1024,0.0,0.015625
5988,8,1,1024,0.0,0.03125
5989,4,-2,4096,0.0,0.0625
5990,1,-2,2048,0.0,0.0078125
5991,2,-1,2048,0.0,0.015625
5992,8,-1,4096,0.0,0.109375
5993,4,-2,4096,0.0,0.046875
5994,1,-1,1024,0.0,0.00390625
5995,1,-1,2048,0.0,0.0078125
5996,8,-2,2048,0.0,0.0625
5997,8,-2,4096,0.0,0.125
5998,8,1,4096,0.0,0.109375
5999,1,2,2048,0.0,0.0078125
6000,4,2,1024,0.0,0.015625
6001,8,1,2048,0.0,0.0625
6002,4,-2,1024,0.0,0.015625
6003,4,2,4096,0.0,0.0625
6004,2,2,4096,0.0,0.03125
6005,1,-1,4096,0.0,0.015625
6006,2,-1,1024,0.0,0.0078125
6007,4,-2,2048,0.0,0.0234375
6008,1,2,4096,0.0,0.015625
6009,1,2,2048,0.0,0.0078125
6010,2,-2,4096,0.0,0.03125
6011,8,1,2048,0.0,0.0625
6012,4,-1,2048,0.0,0.03125
6013,4,1,2048,0.0,0.03125
6014,4,-2,1024,0.0,0.015625
6015,1,2,2048,0.0,0.0078125
6016,2,-1,1024,0.0,0.0078125
6017,1,2,4096,0.0,0.015625
6018,8,-2,2048,0.3915441176470588,0.0546875
6019,8,1,2048,0.33700980392156865,0.0625
6020,2,-1,4096,0.0,0.03125
6021,2,2,2048,0.0,0.015625
6022,2,1,4096,0.0,0.03125
6023,8,1,2048,0.0,0.0625
6024,2,-2,4096,0.0,0.03125
6025,8,1,4096,0.0,0.109375
6026,2,-2,1024,0.0,0.0078125
6027,4,-1,1024,0.0,0.015625
6028,4,-2,4096,0.0,0.0625
6029,2,-2,1024,0.0,0.0078125
6030,8,1,4096,0.0,0.125
6031,4,-2,1024,0.0,0.015625
6032,8,1,4096,0.0,0.125
6033,8,2,4096,1.0,0.109375
6034,1,-2,2048,0.0,0.0078125
6035,1,1,2048,0.0,0.0078125
6036,4,-1,2048,0.0,0.03125
6037,2,-1,2048,0.0,0.015625
6038,2,1,2048,0.0,0.015625
6039,1,1,1024,0.0,0.00390625
6040,2,1,1024,0.0,0.0078125
6041,2,-2,4096,0.0,0.015625
6042,2,1,4096,0.977328431372549,0.03125
6043,4,-1,2048,0.0,0.03125
6044,4,-1,4096,0.0,0.0625
6045,2,2,2048,0.0,0.015625
6046,1,-2,2048,0.0,0.0078125
6047,4,-1,1024,0.0,0.015625
6048,1,-1,2048,0.0,0.0078125
6049,2,-2,1024,0.0,0.0078125
6050,2,2,4096,0.0,0.03125
6051,1,-1,1024,0.0,0.00390625
6052,2,1,2048,0.0,0.0078125
6053,2,-1,2048,0.0,0.015625
6054,8,2,1024,0.0,0.03125
6055,8,1,2048,0.0,0.0625
6056,1,-1,1024,0.0,0.00390625
6057,4,2,1024,0.0,0.015625
6058,4,2,4096,0.0,0.0625
6059,2,1,2048,0.0,0.015625
6060,2,-2,2048,0.0,0.015625
6061,8,1,1024,0.0,0.03125
6062,2,1,1024,0.0,0.0078125
6063,1,-1,2048,0.0,0.0078125
6064,2,-2,4096,0.0,0.03125
6065,2,1,1024,0.0,0.0078125
6066,2,2,4096,0.8535539215686274,0.03125
6067,1,-1,1024,0.0,0.00390625
6068,1,-1,2048,0.0,0.0078125
6069,8,-2,1024,0.0,0.03125
6070,1,1,4096,0.0,0.015625
6071,4,2,4096,0.0,0.0625
6072,4,2,4096,0.0,0.0625
6073,4,-1,4096,0.0,0.0625
6074,8,-2,4096,0.0,0.125
6075,1,-1,2048,0.0,0.0078125
6076,2,2,4096,0.0,0.03125
6077,1,-2,1024,0.0,0.00390625
6078,4,-2,2048,0.0,0.03125
6079,4,2,4096,1.0,0.0625
6080,8,1,2048,0.0,0.0625
6081,2,-2,4096,1.0,0.03125
6082,1,-2,2048,0.0,0.0078125
6083,8,-1,2048,0.0,0.0625
6084,4,1,1024,0.0,0.015625
6085,8,2,1024,0.0,0.03125
6086,2,2,4096,0.0,0.03125
6087,2,-1,4096,0.0,0.03125
6088,2,-1,2048,0.0,0.015625
6089,4,2,4096,0.0,0.046875
6090,1,2,1024,0.0,0.00390625
6091,8,-2,4096,1.0,0.125
6092,1,1,2048,0.0,0.0078125
6093,2,1,2048,0.0,0.015625
6094,2,-2,1024,0.0,0.0078125
6095,4,2,2048,0.0,0.03125
6096,4,-1,4096,0.0,0.0625
6097,8,1,4096,0.0,0.125
6098,8,-1,2048,0.0,0.0625
6099,1,1,1024,0.0,0.00390625
6100,1,2,1024,0.0,0.00390625
6101,8,-1,1024,0.0,0.03125
6102,2,-1,1024,0.0,0.0078125
6103,1,2,4096,0.0,0.015625
6104,8,2,1024,0.0,0.03125
6105,4,2,1024,0.0,0.015625
6106,1,2,1024,0.0,0.00390625
6107,8,1,2048,0.0,0.0546875
6108,4,2,2048,0.0,0.03125
6109,4,2,1024,0.0,0.015625
6110,8,-2,2048,0.0,0.0546875
6111,2,1,1024,0.0,0.0078125
6112,2,-2,4096,0.0,0.03125
6113,4,1,1024,0.0,0.015625
6114,1,-1,1024,0.0,0.00390625
6115,1,-1,2048,0.0,0.0078125
6116,8,2,4096,0.0,0.09375
6117,1,1,2048,0.0,0.0078125
6118,4,1,1024,0.0,0.015625
6119,2,2,2048,0.0,0.015625
6120,1,-2,1024,0.0,0.00390625
6121,4,1,1024,0.0,0.015625
6122,8,-2,4096,0.0,0.09375
6123,2,-2,4096,0.0,0.03125
6124,1,-2,1024,0.0,0.00390625
6125,1,1,2048,0.0,0.0078125
6126,1,1,2048,0.0,0.0078125
6127,8,2,4096,0.9295343137254902,0.109375
6128,2,-1,4096,0.0,0.03125
6129,2,2,2048,0.0,0.015625
6130,1,-1,1024,0.0,0.00390625
6131,2,-2,1024,0.0,0.0078125
6132,8,-2,1024,0.0,0.02734375
6133,2,-2,4096,0.0,0.015625
6134,4,-1,4096,0.0,0.0625
6135,1,-1,4096,0.0,0.015625
6136,1,2,1024,0.0,0.00390625
6137,4,-2,1024,0.0,0.015625
6138,1,-1,1024,0.0,0.00390625
6139,2,2,2048,0.0,0.015625
6140,2,-2,1024,0.0,0.0078125
6141,1,-1,2048,0.0,0.0078125
6142,4,-2,4096,0.0,0.046875
6143,8,1,1024,0.0,0.03125
6144,1,2,4096,0.0,0.015625
6145,8,-2,2048,0.5496323529411765,0.0625
6146,4,-1,4096,0.0,0.046875
6147,4,-1,1024,0.0,0.015625
6148,1,2,1024,0.0,0.00390625
6149,8,2,1024,0.0,0.03125
6150,1,-2,4096,0.0,0.015625
6151,8,-1,4096,0.0,0.109375
6152,4,2,1024,0.0,0.015625
6153,2,-2,2048,0.0,0.015625
6154,1,2,4096,0.0,0.015625
6155,4,-2,4096,0.0,0.0625
6156,1,1,4096,0.0,0.015625
6157,4,2,4096,0.0,0.0625
6158,8,1,4096,0.0,0.09375
6159,2,2,4096,0.0,0.03125
6160,1,1,4096,0.0,0.015625
6161,1,-2,2048,0.0,0.0078125
6162,1,1,2048,0.0,0.0078125
6163,1,1,2048,0.0,0.0078125
6164,1,-1,4096,0.0,0.015625
6165,4,-2,1024,0.0,0.015625
6166,2,1,4096,0.0,0.03125
6167,8,1,2048,0.0,0.0625
6168,8,2,1024,0.0,0.03125
6169,8,-2,2048,0.0,0.0546875
6170,4,1,1024,0.0,0.015625
6171,2,2,4096,0.0,0.03125
6172,8,2,2048,0.0,0.0625
6173,1,2,2048,0.0,0.0078125
6174,2,-2,1024,0.0,0.0078125
6175,2,-2,1024,0.0,0.0078125
6176,4,1,4096,0.0,0.046875
6177,4,-1,4096,0.0,0.0625
6178,8,-2,1024,0.0,0.03125
6179,8,-2,4096,0.0,0.109375
6180,2,-2,2048,0.0,0.015625
6181,8,-1,2048,0.0,0.0625
6182,1,1,2048,0.0,0.0078125
6183,8,-2,4096,0.0,0.125
6184,1,-2,4096,0.0,0.015625
6185,8,-1,2048,0.0,0.0625
6186,2,2,2048,0.0,0.015625
6187,8,2,4096,0.6966911764705882,0.125
6188,1,-1,2048,0.0,0.0078125
6189,2,-2,2048,0.0,0.015625
6190,8,-2,2048,0.0,0.0625
6191,1,2,2048,0.0,0.0078125
6192,2,-1,1024,0.0,0.0078125
6193,1,-2,1024,0.0,0.00390625
6194,2,2,2048,0.0,0.015625
6195,2,1,1024,0.0,0.0078125
6196,4,-1,2048,0.0,0.03125
6197,2,-1,4096,0.0,0.03125
6198,1,-2,1024,0.0,0.00390625
6199,1,2,2048,0.0,0.0078125
6200,8,2,4096,0.0,0.125
6201,8,-2,1024,0.05759803921568627,0.02734375
6202,1,1,4096,0.0,0.015625
6203,1,-2,1024,0.0,0.00390625
6204,1,-1,4096,0.0,0.015625
6205,8,1,2048,0.0,0.0546875
6206,4,-2,1024,0.0,0.015625
6207,8,1,4096,0.0,0.125
6208,2,-2,1024,0.0,0.0078125
6209,4,1,2048,0.0,0.0234375
6210,1,-1,2048,0.0,0.0078125
6211,4,-2,4096,0.0,0.046875
6212,4,2,2048,0.7297794117647058,0.0234375
6213,2,-1,4096,0.0,0.03125
6214,4,2,2048,0.0,0.03125
6215,4,2,2048,0.0,0.03125
6216,2,-2,2048,0.0,0.015625
6217,1,1,4096,0.0,0.015625
6218,1,-1,2048,0.0,0.0078125
6219,8,1,1024,0.0,0.02734375
6220,2,1,4096,0.0,0.03125
6221,2,-1,2048,0.0,0.015625
6222,4,1,2048,0.0,0.03125
6223,2,-1,1024,0.0,0.0078125
6224,2,2,4096,0.0,0.03125
6225,4,2,1024,0.0,0.015625
6226,4,-2,4096,0.0,0.0625
6227,4,1,1024,0.0,0.015625
6228,1,2,2048,0.0,0.0078125
6229,2,-2,1024,0.0,0.0078125
6230,2,1,2048,0.0,0.015625
6231,4,2,4096,0.0,0.0625
6232,1,-2,2048,0.0,0.0078125
6233,1,1,2048,0.0,0.0078125
6234,8,2,1024,0.0,0.03125
6235,4,-1,4096,0.0,0.0625
6236,8,-2,2048,0.0,0.0625
6237,2,-1,2048,0.0,0.015625
6238,8,-1,4096,0.0,0.109375
6239,2,1,2048,0.0,0.015625
6240,4,-1,4096,0.0,0.0625
6241,1,-1,1024,0.0,0.00390625
6242,8,2,2048,0.0,0.0625
6243,2,1,2048,0.0,0.015625
6244,8,2,1024,0.009191176470588236,0.03125
6245,2,1,2048,0.0,0.015625
6246,8,2,4096,0.0,0.09375
6247,2,-2,4096,0.0,0.03125
6248,1,2,4096,0.0,0.015625
6249,1,2,4096,0.0,0.015625
6250,4,-2,4096,1.0,0.0625
6251,1,-1,1024,0.0,0.00390625
6252,2,-1,4096,0.0,0.03125
6253,4,-1,2048,0.0,0.03125
6254,2,2,4096,0.0,0.03125
6255,1,1,2048,0.0,0.0078125
6256,4,-2,1024,0.0,0.015625
6257,4,1,2048,0.0,0.03125
6258,4,2,4096,0.0,0.0625
6259,8,-1,1024,0.0,0.03125
6260,1,2,2048,0.0,0.0078125
6261,2,1,2048,0.0,0.015625
6262,1,2,2048,0.0,0.0078125
6263,8,2,4096,0.0,0.125
6264,4,-2,1024,0.0,0.015625
6265,1,2,2048,0.0,0.0078125
6266,4,-2,4096,0.0,0.0625
6267,1,2,2048,0.0,0.0078125
6268,2,2,1024,0.0,0.0078125
6269,4,-1,1024,0.0,0.015625
6270,4,-2,2048,0.0,0.03125
6271,8,-1,4096,0.36519607843137253,0.125
6272,4,-1,1024,0.0,0.015625
6273,8,1,1024,0.0661764705882353,0.02734375
6274,4,-2,2048,0.0,0.03125
6275,1,-2,1024,0.0,0.00390625
6276,1,-1,1024,0.0,0.00390625
6277,8,2,1024,0.0,0.03125
6278,1,-1,2048,0.0,0.0078125
6279,2,-1,4096,0.0,0.03125
6280,1,-2,1024,0.0,0.00390625
6281,2,-1,4096,0.0,0.03125
6282,4,-1,4096,1.0,0.0625
6283,1,-1,1024,0.0,0.00390625
6284,2,-1,4096,0.0,0.03125
6285,8,-1,1024,0.0,0.02734375
6286,1,1,4096,0.0,0.015625
6287,1,-1,4096,0.0,0.015625
6288,2,2,4096,0.0,0.03125
6289,8,1,2048,0.0,0.0625
6290,2,1,2048,0.0,0.015625
6291,4,1,1024,0.12438725490196079,0.015625
6292,1,2,2048,0.0,0.0078125
6293,4,-1,4096,0.0,0.0625
6294,1,2,1024,0.0,0.00390625
6295,4,-2,1024,0.0,0.015625
6296,1,-2,4096,0.0,0.015625
6297,8,2,2048,0.0,0.0625
6298,2,2,2048,0.0,0.015625
6299,1,-2,1024,0.0,0.00390625
6300,2,1,1024,0.0,0.0078125
6301,1,1,4096,0.0,0.015625
6302,1,-2,2048,0.0,0.0078125
6303,4,1,4096,0.0,0.046875
6304,2,1,2048,0.0,0.015625
6305,2,1,2048,0.0,0.015625
6306,8,1,1024,0.0,0.03125
6307,1,2,2048,0.0,0.0078125
6308,2,-2,1024,0.0,0.0078125
6309,1,1,4096,0.0,0.015625
6310,2,-1,2048,0.0,0.015625
6311,2,2,4096,0.0,0.03125
6312,1,-1,2048,0.0,0.0078125
6313,1,2,2048,0.0,0.0078125
6314,8,1,2048,0.0,0.0546875
6315,1,-2,2048,0.0,0.0078125
6316,8,2,2048,0.0,0.0625
6317,8,-2,4096,0.0,0.09375
6318,2,-1,4096,0.0,0.03125
6319,2,-1,1024,0.0,0.0078125
6320,8,1,1024,0.0,0.03125
6321,8,-1,1024,0.0,0.03125
6322,1,1,4096,0.0,0.015625
6323,8,1,1024,0.0,0.03125
6324,8,-2,2048,0.0,0.0625
6325,1,-2,4096,0.0,0.015625
6326,1,-1,1024,0.0,0.00390625
6327,4,-2,1024,0.0,0.015625
6328,1,2,1024,0.0,0.00390625
6329,4,-1,1024,0.0,0.015625
6330,1,-1,1024,0.0,0.00390625
6331,4,1,2048,0.0,0.03125
6332,1,2,4096,0.0,0.015625
6333,1,1,1024,0.0,0.00390625
6334,1,1,2048,0.0,0.0078125
6335,1,2,1024,0.0,0.00390625
6336,4,2,1024,0.0,0.015625
6337,1,-2,2048,0.0,0.0078125
6338,8,-2,4096,0.9822303921568627,0.109375
6339,4,-1,1024,0.0,0.015625
6340,2,2,4096,0.0,0.03125
6341,8,2,4096,1.0,0.109375
6342,4,1,1024,0.0,0.015625
6343,4,1,1024,0.0,0.015625
6344,1,-2,1024,0.0,0.00390625
6345,4,1,4096,0.0,0.0625
6346,4,-2,1024,0.0,0.015625
6347,8,1,2048,0.0,0.0546875
6348,2,-2,2048,0.0,0.015625
6349,4,-2,1024,0.0,0.015625
6350,2,2,1024,0.0,0.0078125
